Date retreived,Hansard document url,wā,title,Te Reo length,Ambiguous length,Other length,is Māori (%),awaiting authorised reo
2017-12-20 15:05:57.179101,/en/pb/hansard-debates/rhr/document/47HansD_20030211/volume-606-week-14-tuesday-11-february-2003,11-Feb-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 11 February 2003  ",251,2922,52598,0.4749380309939639,
2017-12-20 15:05:59.644712,/en/pb/hansard-debates/rhr/document/47HansD_20030212/volume-606-week-14-wednesday-12-february-2003,12-Feb-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 February 2003  ",434,3209,49848,0.8631319358816276,
2017-12-20 15:06:02.017286,/en/pb/hansard-debates/rhr/document/47HansD_20030213/volume-606-week-14-thursday-13-february-2003,13-Feb-2003  ,"Parliamentary Debates (Hansard) for Thursday, 13 February 2003  ",305,1951,30004,1.006301758553565,
2017-12-20 15:06:03.934453,/en/pb/hansard-debates/rhr/document/47HansD_20030218/volume-606-week-15-tuesday-18-february-2003,18-Feb-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 18 February 2003  ",75,2617,46391,0.161408341583093,
2017-12-20 15:06:06.293726,/en/pb/hansard-debates/rhr/document/47HansD_20030219/volume-606-week-15-wednesday-19-february-2003,19-Feb-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 February 2003  ",100,2954,47839,0.20859842716785915,
2017-12-20 15:06:08.568627,/en/pb/hansard-debates/rhr/document/47HansD_20030220/volume-606-week-15-thursday-20-february-2003,20-Feb-2003  ,"Parliamentary Debates (Hansard) for Thursday, 20 February 2003  ",59,1772,30216,0.1948802642444261,
2017-12-20 15:06:10.494673,/en/pb/hansard-debates/rhr/document/47HansD_20030225/volume-606-week-16-tuesday-25-february-2003,25-Feb-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 25 February 2003  ",110,2580,44210,0.24819494584837545,
2017-12-20 15:06:13.007131,/en/pb/hansard-debates/rhr/document/47HansD_20030226/volume-606-week-16-wednesday-26-february-2003,26-Feb-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 26 February 2003  ",181,2976,44648,0.40375649691048204,
2017-12-20 15:06:15.645122,/en/pb/hansard-debates/rhr/document/47HansD_20030227/volume-606-week-16-thursday-27-february-2003,27-Feb-2003  ,"Parliamentary Debates (Hansard) for Thursday, 27 February 2003  ",142,1882,30427,0.4645228826589028,
2017-12-20 15:06:17.791929,/en/pb/hansard-debates/rhr/document/47HansD_20030304/volume-606-week-17-tuesday-4-march-2003,04-Mar-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 March 2003  ",120,2534,42076,0.2843871457010143,
2017-12-20 15:06:20.433672,/en/pb/hansard-debates/rhr/document/47HansD_20030305/volume-606-week-17-wednesday-5-march-2003,05-Mar-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 5 March 2003  ",116,3141,49539,0.23361192226361896,
2017-12-20 15:06:23.063750,/en/pb/hansard-debates/rhr/document/47HansD_20030306/volume-606-week-17-thursday-6-march-2003,06-Mar-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 March 2003  ",116,1743,27452,0.4207777132907719,
2017-12-20 15:06:24.945702,/en/pb/hansard-debates/rhr/document/47HansD_20030318/volume-607-week-18-tuesday-18-march-2003,18-Mar-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 18 March 2003  ",153,2936,49346,0.30909715347784805,
2017-12-20 15:06:27.401462,/en/pb/hansard-debates/rhr/document/47HansD_20030319/volume-607-week-18-wednesday-19-march-2003,19-Mar-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 March 2003  ",315,2960,46696,0.6700559443534492,
2017-12-20 15:06:29.840728,/en/pb/hansard-debates/rhr/document/47HansD_20030320/volume-607-week-18-thursday-20-march-2003,20-Mar-2003  ,"Parliamentary Debates (Hansard) for Thursday, 20 March 2003  ",213,1877,30741,0.6881178522969568,
2017-12-20 15:06:31.985446,/en/pb/hansard-debates/rhr/document/47HansD_20030325/volume-607-week-19-tuesday-25-march-2003,25-Mar-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 25 March 2003  ",161,3003,46014,0.3486735246345425,
2017-12-20 15:06:34.914247,/en/pb/hansard-debates/rhr/document/47HansD_20030326/volume-607-week-19-wednesday-26-march-2003,26-Mar-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 26 March 2003  ",288,3262,47935,0.597225390373888,
2017-12-20 15:06:37.284399,/en/pb/hansard-debates/rhr/document/47HansD_20030327/volume-607-week-19-thursday-27-march-2003,27-Mar-2003  ,"Parliamentary Debates (Hansard) for Thursday, 27 March 2003  ",60,1486,25150,0.2380007933359778,
2017-12-20 15:06:39.160268,/en/pb/hansard-debates/rhr/document/47HansD_20030401/volume-607-week-20-tuesday-1-april-2003,01-Apr-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 April 2003  ",53,3271,50984,0.10384622920626212,
2017-12-20 15:07:16.238377,/en/pb/hansard-debates/rhr/document/47HansD_20030402/volume-607-week-20-tuesday-1-april-2003-continued-on,01-Apr-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 April 2003(continued on
 Wednesday, 2 April 2003)  ",1035,6122,97646,1.0488341220701047,
2017-12-20 15:07:42.646320,/en/pb/hansard-debates/rhr/document/47HansD_20030403/volume-607-week-20-tuesday-1-april-2003-continued-on,01-Apr-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 April 2003(continued on
 Thursday, 3 April 2003)  ",425,4272,66407,0.6359229111802729,
2017-12-20 15:07:45.591373,/en/pb/hansard-debates/rhr/document/47HansD_20030408/volume-607-week-21-tuesday-8-april-2003,08-Apr-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 8 April 2003  ",558,2584,38472,1.4296694850115297,
2017-12-20 15:07:47.980926,/en/pb/hansard-debates/rhr/document/47HansD_20030409/volume-607-week-21-wednesday-9-april-2003,09-Apr-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 9 April 2003  ",784,3230,44779,1.720694423106468,
2017-12-20 15:07:50.687222,/en/pb/hansard-debates/rhr/document/47HansD_20030410/volume-607-week-21-thursday-10-april-2003,10-Apr-2003  ,"Parliamentary Debates (Hansard) for Thursday, 10 April 2003  ",208,1624,25925,0.7959285194964222,
2017-12-20 15:07:52.659632,/en/pb/hansard-debates/rhr/document/47HansD_20030429/volume-608-week-22-tuesday-29-april-2003,29-Apr-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 29 April 2003  ",155,2979,45586,0.33886447607179554,
2017-12-20 15:07:55.231257,/en/pb/hansard-debates/rhr/document/47HansD_20030430/volume-608-week-22-wednesday-30-april-2003,30-Apr-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 April 2003  ",250,2972,44770,0.5553087516659263,
2017-12-20 15:07:57.529082,/en/pb/hansard-debates/rhr/document/47HansD_20030501/volume-608-week-22-thursday-1-may-2003,01-May-2003  ,"Parliamentary Debates (Hansard) for Thursday, 1 May 2003  ",1285,2407,27828,4.413835743482293,
2017-12-20 15:07:59.997278,/en/pb/hansard-debates/rhr/document/47HansD_20030506/volume-608-week-23-tuesday-6-may-2003,06-May-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 6 May 2003  ",645,6709,98310,0.6518114294376232,
2017-12-20 15:08:04.746690,/en/pb/hansard-debates/rhr/document/47HansD_20030507/volume-608-week-23-wednesday-7-may-2003,07-May-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 7 May 2003  ",294,3116,49578,0.5895091434071222,
2017-12-20 15:08:07.589062,/en/pb/hansard-debates/rhr/document/47HansD_20030508/volume-608-week-23-thursday-8-may-2003,08-May-2003  ,"Parliamentary Debates (Hansard) for Thursday, 8 May 2003  ",127,1739,26507,0.47683412179920404,
2017-12-20 15:08:12.208228,/en/pb/hansard-debates/rhr/document/47HansD_20030513/volume-608-week-24-tuesday-13-may-2003,13-May-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 13 May 2003  ",887,3041,49690,1.7537615912371236,
2017-12-20 15:08:14.931741,/en/pb/hansard-debates/rhr/document/47HansD_20030514/volume-608-week-24-wednesday-14-may-2003,14-May-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 14 May 2003  ",276,3223,50135,0.5474995536688421,
2017-12-20 15:08:17.434771,/en/pb/hansard-debates/rhr/document/47HansD_20030515/volume-608-week-24-thursday-15-may-2003,15-May-2003  ,"Parliamentary Debates (Hansard) for Thursday, 15 May 2003  ",33,1940,32734,0.10071108127079073,
2017-12-20 15:08:19.369268,/en/pb/hansard-debates/rhr/document/47HansD_20030520/volume-608-week-25-tuesday-20-may-2003,20-May-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 20 May 2003  ",351,3017,49622,0.7023792848137994,
2017-12-20 15:08:21.908778,/en/pb/hansard-debates/rhr/document/47HansD_20030521/volume-608-week-25-wednesday-21-may-2003,21-May-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 21 May 2003  ",407,3200,50682,0.7966489851044256,
2017-12-20 15:08:24.555126,/en/pb/hansard-debates/rhr/document/47HansD_20030522/volume-608-week-25-thursday-22-may-2003,22-May-2003  ,"Parliamentary Debates (Hansard) for Thursday, 22 May 2003  ",86,1884,30087,0.2850230338381997,
2017-12-20 15:08:26.607223,/en/pb/hansard-debates/rhr/document/47HansD_20030610/volume-609-week-26-tuesday-10-june-2003,10-Jun-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 10 June 2003  ",209,3036,51414,0.4048582995951417,
2017-12-20 15:08:29.278787,/en/pb/hansard-debates/rhr/document/47HansD_20030611/volume-609-week-26-wednesday-11-june-2003,11-Jun-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 11 June 2003  ",111,2613,35888,0.3083418983860663,
2017-12-20 15:08:31.554637,/en/pb/hansard-debates/rhr/document/47HansD_20030612/volume-609-week-26-thursday-12-june-2003,12-Jun-2003  ,"Parliamentary Debates (Hansard) for Thursday, 12 June 2003  ",359,1946,28196,1.2572229031693223,
2017-12-20 15:08:34.474187,/en/pb/hansard-debates/rhr/document/47HansD_20030617/volume-609-week-27-tuesday-17-june-2003,17-Jun-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 17 June 2003  ",181,2643,40679,0.44297601566324035,
2017-12-20 15:08:37.158955,/en/pb/hansard-debates/rhr/document/47HansD_20030618/volume-609-week-27-wednesday-18-june-2003,18-Jun-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 18 June 2003  ",248,3314,50767,0.48613152994217385,
2017-12-20 15:08:39.635091,/en/pb/hansard-debates/rhr/document/47HansD_20030619/volume-609-week-27-thursday-19-june-2003,19-Jun-2003  ,"Parliamentary Debates (Hansard) for Thursday, 19 June 2003  ",100,1871,29757,0.33492983220015404,
2017-12-20 15:08:41.619237,/en/pb/hansard-debates/rhr/document/47HansD_20030624/volume-609-week-28-tuesday-24-june-2003,24-Jun-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 24 June 2003  ",105,2849,44898,0.2333177788147457,
2017-12-20 15:08:44.168366,/en/pb/hansard-debates/rhr/document/47HansD_20030625/volume-609-week-28-wednesday-25-june-2003,25-Jun-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 25 June 2003  ",305,3241,48520,0.6246799795186891,
2017-12-20 15:08:46.659836,/en/pb/hansard-debates/rhr/document/47HansD_20030626/volume-609-week-28-thursday-26-june-2003,26-Jun-2003  ,"Parliamentary Debates (Hansard) for Thursday, 26 June 2003  ",101,1757,29948,0.33611767446504043,
2017-12-20 15:08:49.224818,/en/pb/hansard-debates/rhr/document/47HansD_20030701/volume-609-week-29-tuesday-1-july-2003,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003  ",115,3050,50806,0.22584002670803793,
2017-12-20 15:08:52.123816,/en/pb/hansard-debates/rhr/document/47HansD_20030702/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Wednesday, 2 July 2003)  ",104,5462,92760,0.11199172984148863,
2017-12-20 15:08:56.991058,/en/pb/hansard-debates/rhr/document/47HansD_20030703/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Thursday, 3 July 2003)  ",78,5561,93056,0.08375029527347692,
2017-12-20 15:09:00.609633,/en/pb/hansard-debates/rhr/document/47HansD_20030704/volume-609-week-29-tuesday-1-july-2003-continued-on,01-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 1 July 2003(continued on Friday, 4 July 2003)  ",37,1986,33992,0.10873078844514973,
2017-12-20 15:09:02.547229,/en/pb/hansard-debates/rhr/document/47HansD_20030722/volume-610-week-30-tuesday-22-july-2003,22-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 22 July 2003  ",138,2764,47351,0.2905936111520563,
2017-12-20 15:09:05.082939,/en/pb/hansard-debates/rhr/document/47HansD_20030723/volume-610-week-30-wednesday-23-july-2003,23-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 23 July 2003  ",454,3086,45662,0.9844739352936074,
2017-12-20 15:09:07.557766,/en/pb/hansard-debates/rhr/document/47HansD_20030724/volume-610-week-30-thursday-24-july-2003,24-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 24 July 2003  ",39,1741,28944,0.13456163958182382,
2017-12-20 15:09:09.479055,/en/pb/hansard-debates/rhr/document/47HansD_20030729/volume-610-week-31-tuesday-29-july-2003,29-Jul-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 29 July 2003  ",30,2939,49801,0.06020348778872589,
2017-12-20 15:09:11.924600,/en/pb/hansard-debates/rhr/document/47HansD_20030730/volume-610-week-31-wednesday-30-july-2003,30-Jul-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 30 July 2003  ",406,3314,47671,0.8444786488341619,
2017-12-20 15:09:14.216403,/en/pb/hansard-debates/rhr/document/47HansD_20030731/volume-610-week-31-thursday-31-july-2003,31-Jul-2003  ,"Parliamentary Debates (Hansard) for Thursday, 31 July 2003  ",75,1467,27513,0.27185732927359724,
2017-12-20 15:09:15.982614,/en/pb/hansard-debates/rhr/document/47HansD_20030805/volume-610-week-32-tuesday-5-august-2003,05-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 5 August 2003  ",41,2574,48060,0.08523731315357269,
2017-12-20 15:09:18.636284,/en/pb/hansard-debates/rhr/document/47HansD_20030806/volume-610-week-32-wednesday-6-august-2003,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003  ",131,3320,51719,0.25265188042430087,
2017-12-20 15:09:21.402573,/en/pb/hansard-debates/rhr/document/47HansD_20030807/volume-610-week-32-wednesday-6-august-2003-continued,06-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 6 August 2003(continued on Thursday, 7 August 2003)  ",96,4186,59676,0.16061031921300944,
2017-12-20 15:09:24.230279,/en/pb/hansard-debates/rhr/document/47HansD_20030812/volume-610-week-33-tuesday-12-august-2003,12-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 12 August 2003  ",130,2627,45117,0.287311865980065,
2017-12-20 15:09:26.657856,/en/pb/hansard-debates/rhr/document/47HansD_20030813/volume-610-week-33-wednesday-13-august-2003,13-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 13 August 2003  ",129,3524,50984,0.2523819771877996,
2017-12-20 15:09:29.324882,/en/pb/hansard-debates/rhr/document/47HansD_20030814/volume-610-week-33-thursday-14-august-2003,14-Aug-2003  ,"Parliamentary Debates (Hansard) for Thursday, 14 August 2003  ",53,1377,25364,0.20852185545107604,
2017-12-20 15:09:31.223008,/en/pb/hansard-debates/rhr/document/47HansD_20030826/volume-611-week-34-tuesday-26-august-2003,26-Aug-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 26 August 2003  ",315,2519,44345,0.7053291536050157,
2017-12-20 15:09:33.603721,/en/pb/hansard-debates/rhr/document/47HansD_20030827/volume-611-week-34-wednesday-27-august-2003,27-Aug-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 27 August 2003  ",81,2822,42820,0.18880678772056594,
2017-12-20 15:09:35.893771,/en/pb/hansard-debates/rhr/document/47HansD_20030828/volume-611-week-34-thursday-28-august-2003,28-Aug-2003  ,"Parliamentary Debates (Hansard) for Thursday, 28 August 2003  ",86,1563,25658,0.33405842137973896,
2017-12-20 15:09:37.777165,/en/pb/hansard-debates/rhr/document/47HansD_20030902/volume-611-week-35-tuesday-2-september-2003,02-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 September 2003  ",52,2868,46830,0.11091676976238216,
2017-12-20 15:09:40.294082,/en/pb/hansard-debates/rhr/document/47HansD_20030903/volume-611-week-35-wednesday-3-september-2003,03-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 3 September 2003  ",128,2666,42793,0.2982223154166958,
2017-12-20 15:09:42.640955,/en/pb/hansard-debates/rhr/document/47HansD_20030904/volume-611-week-35-thursday-4-september-2003,04-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 4 September 2003  ",37,1868,29802,0.12399879352525219,
2017-12-20 15:09:44.663928,/en/pb/hansard-debates/rhr/document/47HansD_20030909/volume-611-week-36-tuesday-9-september-2003,09-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 9 September 2003  ",179,2654,41191,0.43268068648779306,
2017-12-20 15:09:47.087690,/en/pb/hansard-debates/rhr/document/47HansD_20030910/volume-611-week-36-wednesday-10-september-2003,10-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 10 September 2003  ",200,2963,49321,0.4038690656489166,
2017-12-20 15:09:49.530311,/en/pb/hansard-debates/rhr/document/47HansD_20030911/volume-611-week-36-thursday-11-september-2003,11-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 11 September 2003  ",64,1545,28759,0.22204489470214758,
2017-12-20 15:09:51.471649,/en/pb/hansard-debates/rhr/document/47HansD_20030916/volume-611-week-37-tuesday-16-september-2003,16-Sep-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 16 September 2003  ",36,3000,46424,0.07748600947051226,
2017-12-20 15:09:54.322672,/en/pb/hansard-debates/rhr/document/47HansD_20030917/volume-611-week-37-wednesday-17-september-2003,17-Sep-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 17 September 2003  ",78,3389,48016,0.16218239281407243,
2017-12-20 15:09:56.943297,/en/pb/hansard-debates/rhr/document/47HansD_20030918/volume-611-week-37-thursday-18-september-2003,18-Sep-2003  ,"Parliamentary Debates (Hansard) for Thursday, 18 September 2003  ",48,1728,26991,0.177521358038389,
2017-12-20 15:09:58.947395,/en/pb/hansard-debates/rhr/document/47HansD_20031007/volume-612-week-38-tuesday-7-october-2003,07-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 7 October 2003  ",266,2682,47464,0.5573014875340456,
2017-12-20 15:10:01.488718,/en/pb/hansard-debates/rhr/document/47HansD_20031008/volume-612-week-38-wednesday-8-october-2003,08-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 8 October 2003  ",208,3194,46303,0.4472060372815033,
2017-12-20 15:10:04.084099,/en/pb/hansard-debates/rhr/document/47HansD_20031009/volume-612-week-38-thursday-9-october-2003,09-Oct-2003  ,"Parliamentary Debates (Hansard) for Thursday, 9 October 2003  ",138,1523,23623,0.5807836370523126,
2017-12-20 15:10:05.867138,/en/pb/hansard-debates/rhr/document/47HansD_20031014/volume-612-week-39-tuesday-14-october-2003,14-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 14 October 2003  ",257,2807,51022,0.5011798201993019,
2017-12-20 15:10:08.617168,/en/pb/hansard-debates/rhr/document/47HansD_20031015/volume-612-week-39-wednesday-15-october-2003,15-Oct-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 15 October 2003  ",133,3656,49879,0.2659361753179237,
2017-12-20 15:10:11.325954,/en/pb/hansard-debates/rhr/document/47HansD_20031016/volume-612-week-39-thursday-16-october-2003,16-Oct-2003  ,"Parliamentary Debates (Hansard) for Thursday, 16 October 2003  ",77,1841,28564,0.2688453615446388,
2017-12-20 15:10:13.245112,/en/pb/hansard-debates/rhr/document/47HansD_20031021/volume-612-week-40-tuesday-21-october-2003,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003  ",72,2783,47733,0.15061186068402888,
2017-12-20 15:10:15.892619,/en/pb/hansard-debates/rhr/document/47HansD_20031022/volume-612-week-40-tuesday-21-october-2003-continued,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003(continued on Wednesday, 22 October 2003)  ",53,5785,95223,0.05562786011167555,
2017-12-20 15:10:19.669610,/en/pb/hansard-debates/rhr/document/47HansD_20031023/volume-612-week-40-tuesday-21-october-2003-continued,21-Oct-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 21 October 2003(continued on Thursday, 23 October 2003)  ",83,3113,51955,0.15949882777969945,
2017-12-20 15:10:22.625021,/en/pb/hansard-debates/rhr/document/47HansD_20031104/volume-613-week-41-tuesday-4-november-2003,04-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 4 November 2003  ",99,2857,47863,0.20641341061673826,
2017-12-20 15:10:25.241108,/en/pb/hansard-debates/rhr/document/47HansD_20031105/volume-613-week-41-wednesday-5-november-2003,05-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 5 November 2003  ",91,2971,49394,0.1838941093260584,
2017-12-20 15:10:27.613333,/en/pb/hansard-debates/rhr/document/47HansD_20031106/volume-613-week-41-thursday-6-november-2003,06-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 6 November 2003  ",54,1683,29907,0.18023430459597475,
2017-12-20 15:10:29.485524,/en/pb/hansard-debates/rhr/document/47HansD_20031111/volume-613-week-42-tuesday-11-november-2003,11-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 11 November 2003  ",57,2804,45254,0.12579726777162278,
2017-12-20 15:10:32.023817,/en/pb/hansard-debates/rhr/document/47HansD_20031112/volume-613-week-42-wednesday-12-november-2003,12-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 12 November 2003  ",115,3497,50641,0.2265741981243597,
2017-12-20 15:10:34.650592,/en/pb/hansard-debates/rhr/document/47HansD_20031113/volume-613-week-42-thursday-13-november-2003,13-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 13 November 2003  ",31,1354,24027,0.12885526643943804,
2017-12-20 15:10:36.344251,/en/pb/hansard-debates/rhr/document/47HansD_20031118/volume-613-week-43-tuesday-18-november-2003,18-Nov-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 18 November 2003  ",664,2785,47415,1.3810603381933901,
2017-12-20 15:10:38.787036,/en/pb/hansard-debates/rhr/document/47HansD_20031119/volume-613-week-43-wednesday-19-november-2003,19-Nov-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 19 November 2003  ",182,2880,48504,0.37382409727642446,
2017-12-20 15:10:41.138089,/en/pb/hansard-debates/rhr/document/47HansD_20031120/volume-613-week-43-thursday-20-november-2003,20-Nov-2003  ,"Parliamentary Debates (Hansard) for Thursday, 20 November 2003  ",352,1811,29980,1.1604905710141105,
2017-12-20 15:10:43.929779,/en/pb/hansard-debates/rhr/document/47HansD_20031202/volume-614-week-44-tuesday-2-december-2003,02-Dec-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 2 December 2003  ",30,3103,47825,0.06268937415108139,
2017-12-20 15:10:46.860378,/en/pb/hansard-debates/rhr/document/47HansD_20031203/volume-614-week-44-wednesday-3-december-2003,03-Dec-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 3 December 2003  ",124,2995,48499,0.25502334286243133,
2017-12-20 15:10:49.384466,/en/pb/hansard-debates/rhr/document/47HansD_20031204/volume-614-week-44-thursday-4-december-2003,04-Dec-2003  ,"Parliamentary Debates (Hansard) for Thursday, 4 December 2003  ",558,1851,30009,1.8254980861713612,
2017-12-20 15:10:51.455048,/en/pb/hansard-debates/rhr/document/47HansD_20031209/volume-614-week-45-tuesday-9-december-2003,09-Dec-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 9 December 2003  ",147,2885,46553,0.3147751605995717,
2017-12-20 15:10:54.103724,/en/pb/hansard-debates/rhr/document/47HansD_20031210/volume-614-week-45-wednesday-10-december-2003,10-Dec-2003  ,"Parliamentary Debates (Hansard) for Wednesday, 10 December 2003  ",167,2677,49638,0.33530770003011745,
2017-12-20 15:10:56.563377,/en/pb/hansard-debates/rhr/document/47HansD_20031211/volume-614-week-45-thursday-11-december-2003,11-Dec-2003  ,"Parliamentary Debates (Hansard) for Thursday, 11 December 2003  ",60,1680,30130,0.19874130506790327,
2017-12-20 15:10:58.471647,/en/pb/hansard-debates/rhr/document/47HansD_20031216/volume-614-week-46-tuesday-16-december-2003,16-Dec-2003  ,"Parliamentary Debates (Hansard) for Tuesday, 16 December 2003  ",169,2837,44837,0.3755054881571346,
2017-12-20 15:11:00.934786,/en/pb/hansard-debates/rhr/document/47HansD_20040210/volume-615-week-47-tuesday-10-february-2004,10-Feb-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 10 February 2004  ",362,3015,50845,0.7069345987853223,
2017-12-20 15:11:03.332034,/en/pb/hansard-debates/rhr/document/47HansD_20040211/volume-615-week-47-wednesday-11-february-2004,11-Feb-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 11 February 2004  ",614,3124,50401,1.2035675781632853,
2017-12-20 15:11:05.749462,/en/pb/hansard-debates/rhr/document/47HansD_20040212/volume-615-week-47-thursday-12-february-2004,12-Feb-2004  ,"Parliamentary Debates (Hansard) for Thursday, 12 February 2004  ",521,1997,30528,1.6779928500112724,
2017-12-20 15:11:07.746306,/en/pb/hansard-debates/rhr/document/47HansD_20040217/volume-615-week-48-tuesday-17-february-2004,17-Feb-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 17 February 2004  ",145,2728,48379,0.2988212018794823,
2017-12-20 15:11:10.174961,/en/pb/hansard-debates/rhr/document/47HansD_20040218/volume-615-week-48-wednesday-18-february-2004,18-Feb-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 18 February 2004  ",276,2855,49325,0.5564403943468882,
2017-12-20 15:11:12.676113,/en/pb/hansard-debates/rhr/document/47HansD_20040219/volume-615-week-48-thursday-19-february-2004,19-Feb-2004  ,"Parliamentary Debates (Hansard) for Thursday, 19 February 2004  ",44,1594,27430,0.1601514158841086,
2017-12-20 15:11:14.622802,/en/pb/hansard-debates/rhr/document/47HansD_20040224/volume-615-week-49-tuesday-24-february-2004,24-Feb-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 24 February 2004  ",104,2813,46430,0.2234925001074483,
2017-12-20 15:11:17.079549,/en/pb/hansard-debates/rhr/document/47HansD_20040225/volume-615-week-49-wednesday-25-february-2004,25-Feb-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 25 February 2004  ",153,2778,45779,0.3331011059827571,
2017-12-20 15:11:19.504465,/en/pb/hansard-debates/rhr/document/47HansD_20040226/volume-615-week-49-thursday-26-february-2004,26-Feb-2004  ,"Parliamentary Debates (Hansard) for Thursday, 26 February 2004  ",151,1884,30084,0.4994212005953365,
2017-12-20 15:11:21.608743,/en/pb/hansard-debates/rhr/document/47HansD_20040302/volume-615-week-50-tuesday-2-march-2004,02-Mar-2004  ,"Parliamentary Debates (Hansard) for Tuesday, 2 March 2004  ",52,2748,46388,0.1119724375538329,
2017-12-20 15:11:24.235492,/en/pb/hansard-debates/rhr/document/47HansD_20040303/volume-615-week-50-wednesday-3-march-2004,03-Mar-2004  ,"Parliamentary Debates (Hansard) for Wednesday, 3 March 2004  ",122,3621,49958,0.24361022364217252,
