Hansard volume,Rā,Num paragraphs,Te Reo length,Ambiguous length,Other length,is Māori (%)
Vol 597.txt,"TUESDAY, 18 DECEMBER 2001",790,229,3205,52039,0.43812657840361213
Vol 598.txt,"TUESDAY, 12 FEBRUARY 2002",765,184,2909,52155,0.3515542902997765
Vol 598.txt,"WEDNESDAY, 13 FEBRUARY 2002",887,631,3206,51484,1.2107838434231988
Vol 598.txt,"THURSDAY, 14 FEBRUARY 2002",502,76,1679,30604,0.24771838331160365
Vol 598.txt,"TUESDAY, 19 FEBRUARY 2002",742,64,2712,46041,0.13881357770306907
Vol 598.txt,"WEDNESDAY, 20 FEBRUARY 2002",869,198,3476,49757,0.39635672104894404
Vol 598.txt,"THURSDAY, 21 FEBRUARY 2002",467,69,1619,28237,0.24376457288207448
Vol 598.txt,"TUESDAY, 26 FEBRUARY 2002",718,87,2427,45129,0.19240976645435245
Vol 598.txt,"WEDNESDAY, 27 FEBRUARY 2002",817,305,3282,48393,0.6263090886689392
Vol 598.txt,"THURSDAY, 28 FEBRUARY 2002",1750,185,6623,101318,0.18226062283873384
Vol 598.txt,"TUESDAY, 12 MARCH 2002",818,347,3146,49694,0.6934313862632642
Vol 598.txt,"WEDNESDAY, 13 MARCH 2002",835,163,3282,48858,0.3325105567001897
Vol 598.txt,"THURSDAY, 14 MARCH 2002",514,88,1567,27669,0.3170371437835501
Vol 599.txt,"TUESDAY, 19 MARCH 2002",851,121,2920,47789,0.2525568774786057
Vol 599.txt,"WEDNESDAY, 20 MARCH 2002",829,205,2822,45062,0.452868535577794
Vol 599.txt,"THURSDAY, 21 MARCH 2002",542,81,1679,30186,0.26761819803746656
Vol 599.txt,"TUESDAY, 26 MARCH 2002",860,34,3348,47159,0.0720445828830547
Vol 599.txt,"WEDNESDAY, 27 MARCH 2002",818,150,2878,43865,0.3407929115074406
Vol 599.txt,"THURSDAY, 28 MARCH 2002",523,43,1767,30301,0.1417084102293699
Vol 599.txt,"TUESDAY, 16 APRIL 2002",814,33,3091,49908,0.06607797200696822
Vol 599.txt,"WEDNESDAY, 17 APRIL 2002",949,114,2746,45548,0.24966054925320835
Vol 599.txt,"THURSDAY, 18 APRIL 2002",694,74,1544,28239,0.26136403772118816
Vol 599.txt,"TUESDAY, 23 APRIL 2002",914,40,2680,46924,0.08517162081594412
Vol 599.txt,"WEDNESDAY, 24 APRIL 2002",485,55,1617,26427,0.20768824106940564
Vol 600.txt,"TUESDAY, 30 APRIL 2002",842,385,2857,48784,0.7830136874860176
Vol 600.txt,"WEDNESDAY, 1 MAY 2002",830,101,2987,50692,0.1988462977181895
Vol 600.txt,"THURSDAY, 2 MAY 2002",541,119,1993,29818,0.3975014196479273
Vol 600.txt,"THURSDAY, 2 MAY 2002",957,610,3940,57378,1.05194178105815
Vol 600.txt,"TUESDAY, 14 MAY 2002",841,116,3108,51060,0.22666875097702047
Vol 600.txt,"WEDNESDAY, 15 MAY 2002",873,73,3268,50122,0.145432812033071
Vol 600.txt,"THURSDAY, 16 MAY 2002",596,37,1497,27437,0.13467278153890952
Vol 600.txt,"TUESDAY, 21 MAY 2002",811,144,2624,44464,0.32281205164992827
Vol 600.txt,"WEDNESDAY, 22 MAY 2002",848,382,2875,49228,0.7700060471679097
Vol 600.txt,"THURSDAY, 23 MAY 2002",522,51,1756,32366,0.1573248604127464
Vol 600.txt,"THURSDAY, 23 MAY 2002",909,638,3828,60602,1.0418027433050294
Vol 601.txt,"TUESDAY, 28 MAY 2002",798,353,3008,48726,0.7192485584465861
Vol 601.txt,"WEDNESDAY, 29 MAY 2002",764,91,2876,49113,0.18494431347044957
Vol 601.txt,"THURSDAY, 30 MAY 2002",520,32,1781,30221,0.10577463392060292
Vol 601.txt,"TUESDAY, 11 JUNE 2002",836,86,2913,49455,0.17359358914838216
Vol 601.txt,"TUESDAY, 11 JUNE 2002",832,60,3166,55498,0.1079952482090788
Vol 601.txt,"TUESDAY, 11 JUNE 2002",495,301,3101,34646,0.8613042607376885
Vol 602.txt,"MONDAY, 26 AUGUST 2002",54,38,163,2996,1.2524719841793013
Vol 602.txt,"TUESDAY, 27 AUGUST 2002",502,89,1848,29098,0.30493027717819576
Vol 602.txt,"WEDNESDAY, 28 AUGUST 2002",812,188,3052,49324,0.3797059298755857
Vol 602.txt,"THURSDAY, 29 AUGUST 2002",492,244,1829,26421,0.9150571910744422
Vol 602.txt,"TUESDAY, 3 SEPTEMBER 2002",763,486,3134,46786,1.028092739888306
Vol 602.txt,"WEDNESDAY, 4 SEPTEMBER 2002",793,915,3333,48268,1.8603989183254377
Vol 602.txt,"THURSDAY, 5 SEPTEMBER 2002",518,529,1891,28451,1.8253968253968254
Vol 602.txt,"TUESDAY, 10 SEPTEMBER 2002",796,199,2808,48414,0.40935552218542365
Vol 602.txt,"WEDNESDAY, 11 SEPTEMBER 2002",873,99,3005,48979,0.2017197114796854
Vol 602.txt,"THURSDAY, 12 SEPTEMBER 2002",554,25,1920,27208,0.09180038923365035
Vol 602.txt,"TUESDAY, 17 SEPTEMBER 2002",846,61,2681,44439,0.13707865168539327
Vol 602.txt,"WEDNESDAY, 18 SEPTEMBER 2002",892,95,2993,47683,0.19883628448239776
Vol 602.txt,"THURSDAY, 19 SEPTEMBER 2002",360,9,1106,20767,0.04331921447824413
Vol 603.txt,"TUESDAY, 1 OCTOBER 2002",860,90,3132,44725,0.20082561642307264
Vol 603.txt,"WEDNESDAY, 2 OCTOBER 2002",812,74,2906,47960,0.15405754257401008
Vol 603.txt,"THURSDAY, 3 OCTOBER 2002",549,761,1885,28061,2.6403441815279995
Vol 603.txt,"TUESDAY, 8 OCTOBER 2002",4932,2074,19744,290209,0.7095862571548807
Vol 603.txt,"TUESDAY, 15 OCTOBER 2002",797,177,2765,46838,0.3764755928958843
Vol 603.txt,"WEDNESDAY, 16 OCTOBER 2002",846,44,2802,46401,0.09473570890300355
Vol 603.txt,"THURSDAY, 17 OCTOBER 2002",459,22,1560,24421,0.09000531849609295
Vol 603.txt,"TUESDAY, 5 NOVEMBER 2002",821,61,2661,48563,0.12545245146429745
Vol 603.txt,"WEDNESDAY, 6 NOVEMBER 2002",870,313,3120,48253,0.6444837952477042
Vol 603.txt,"THURSDAY, 7 NOVEMBER 2002",525,61,1525,27348,0.22255463533875736
Vol 604.txt,"TUESDAY, 12 NOVEMBER 2002",740,238,2574,46417,0.5101275318829708
Vol 604.txt,"WEDNESDAY, 13 NOVEMBER 2002",822,162,2778,46456,0.3475052554807156
Vol 604.txt,"THURSDAY, 14 NOVEMBER 2002",514,41,1720,30289,0.1351796900758325
Vol 604.txt,"TUESDAY, 19 NOVEMBER 2002",891,176,3176,51524,0.3404255319148936
Vol 604.txt,"TUESDAY, 19 NOVEMBER 2002",1620,53,6439,97866,0.05412636975459308
Vol 604.txt,"TUESDAY, 19 NOVEMBER 2002",1636,247,6138,95840,0.25705870721325463
Vol 604.txt,"TUESDAY, 19 NOVEMBER 2002",1006,592,3756,56320,1.0402024177677818
Vol 604.txt,"TUESDAY, 3 DECEMBER 2002",823,43,2655,45692,0.09401989723406581
Vol 604.txt,"WEDNESDAY, 4 DECEMBER 2002",791,585,2959,48691,1.1871905187109344
Vol 604.txt,"THURSDAY, 5 DECEMBER 2002",448,43,1524,26397,0.16263237518910742
Vol 605.txt,"TUESDAY, 10 DECEMBER 2002",740,83,2799,47401,0.17479572066380256
Vol 605.txt,"WEDNESDAY, 11 DECEMBER 2002",734,54,2928,47494,0.11356944561285438
Vol 605.txt,"THURSDAY, 12 DECEMBER 2002",443,38,1570,25505,0.14876874290412245
Vol 605.txt,"TUESDAY, 17 DECEMBER 2002",761,190,2806,50824,0.37244677931548203
Vol 605.txt,"TUESDAY, 17 DECEMBER 2002",1807,676,6226,92895,0.7224460570048412
Vol 605.txt,"TUESDAY, 17 DECEMBER 2002",2161,376,6178,93248,0.40160642570281124
Vol 605.txt,"TUESDAY, 17 DECEMBER 2002",977,153,3723,57750,0.2642350137298586
